type,name,file,line,citation,source,priority,note
symbol,missRate,lib/core/services/performance/intelligent_cache_service.dart,377,12†lib\core\services\performance\intelligent_cache_service.dart:377,unused_symbols,high,export missing
symbol,averageAccessTime,lib/core/services/performance/intelligent_cache_service.dart,379,12†lib\core\services\performance\intelligent_cache_service.dart:379,unused_symbols,high,export missing
symbol,OptimizationStrategy,lib/core/services/performance/query_optimization_engine.dart,10,12†lib\core\services\performance\query_optimization_engine.dart:10,unused_symbols,high,export missing
symbol,QueryPlan,lib/core/services/performance/query_optimization_engine.dart,28,12†lib\core\services\performance\query_optimization_engine.dart:28,unused_symbols,high,export missing
symbol,QueryResult,lib/core/services/performance/query_optimization_engine.dart,54,12†lib\core\services\performance\query_optimization_engine.dart:54,unused_symbols,high,export missing
symbol,QueryOptimizationStats,lib/core/services/performance/query_optimization_engine.dart,77,12†lib\core\services\performance\query_optimization_engine.dart:77,unused_symbols,high,export missing
symbol,QueryOptimizationEngine,lib/core/services/performance/query_optimization_engine.dart,108,12†lib\core\services\performance\query_optimization_engine.dart:108,unused_symbols,high,export missing
symbol,effectiveStrategies,lib/core/services/performance/query_optimization_engine.dart,330,12†lib\core\services\performance\query_optimization_engine.dart:330,unused_symbols,high,export missing
symbol,invalidateCachePattern,lib/core/services/performance/query_optimization_engine.dart,382,12†lib\core\services\performance\query_optimization_engine.dart:382,unused_symbols,high,export missing
symbol,optimizationRate,lib/core/services/performance/query_optimization_engine.dart,398,12†lib\core\services\performance\query_optimization_engine.dart:398,unused_symbols,high,export missing
symbol,companionIds,lib/core/services/plant_catalog_service.dart,149,12†lib\core\services\plant_catalog_service.dart:149,unused_symbols,high,export missing
symbol,incompatibleIds,lib/core/services/plant_catalog_service.dart,160,12†lib\core\services\plant_catalog_service.dart:160,unused_symbols,high,export missing
symbol,avgDaysToMaturity,lib/core/services/plant_catalog_service.dart,191,12†lib\core\services\plant_catalog_service.dart:191,unused_symbols,high,export missing
symbol,avgSpacing,lib/core/services/plant_catalog_service.dart,196,12†lib\core\services\plant_catalog_service.dart:196,unused_symbols,high,export missing
symbol,requiredFields,lib/core/services/plant_catalog_service.dart,264,12†lib\core\services\plant_catalog_service.dart:264,unused_symbols,high,export missing
symbol,PlantCatalogException,lib/core/services/plant_catalog_service.dart,304,12†lib\core\services\plant_catalog_service.dart:304,unused_symbols,high,export missing
symbol,PlantConditionAnalyzer,lib/core/services/plant_condition_analyzer.dart,22,12†lib\core\services\plant_condition_analyzer.dart:22,unused_symbols,high,export missing
symbol,temperatureAnalysis,lib/core/services/plant_condition_analyzer.dart,53,12†lib\core\services\plant_condition_analyzer.dart:53,unused_symbols,high,export missing
symbol,moistureAnalysis,lib/core/services/plant_condition_analyzer.dart,55,12†lib\core\services\plant_condition_analyzer.dart:55,unused_symbols,high,export missing
symbol,recentRain,lib/core/services/plant_condition_analyzer.dart,190,12†lib\core\services\plant_condition_analyzer.dart:190,unused_symbols,high,export missing
symbol,currentLight,lib/core/services/plant_condition_analyzer.dart,236,12†lib\core\services\plant_condition_analyzer.dart:236,unused_symbols,high,export missing
symbol,weights,lib/core/services/plant_condition_analyzer.dart,416,12†lib\core\services\plant_condition_analyzer.dart:416,unused_symbols,high,export missing
symbol,finalScore,lib/core/services/plant_condition_analyzer.dart,441,12†lib\core\services\plant_condition_analyzer.dart:441,unused_symbols,high,export missing
symbol,isWindSensitive,lib/core/services/plant_condition_analyzer.dart,497,12†lib\core\services\plant_condition_analyzer.dart:497,unused_symbols,high,export missing
symbol,bioControl,lib/core/services/plant_condition_analyzer.dart,529,12†lib\core\services\plant_condition_analyzer.dart:529,unused_symbols,high,export missing
symbol,sowingTips,lib/core/services/plant_condition_analyzer.dart,679,12†lib\core\services\plant_condition_analyzer.dart:679,unused_symbols,high,export missing
symbol,baseTemp,lib/core/services/plant_condition_analyzer.dart,743,12†lib\core\services\plant_condition_analyzer.dart:743,unused_symbols,high,export missing
symbol,tempAlert,lib/core/services/plant_condition_analyzer.dart,851,12†lib\core\services\plant_condition_analyzer.dart:851,unused_symbols,high,export missing
symbol,coldAlert,lib/core/services/plant_condition_analyzer.dart,853,12†lib\core\services\plant_condition_analyzer.dart:853,unused_symbols,high,export missing
symbol,ConditionAnalysisResult,lib/core/services/plant_condition_analyzer.dart,1013,12†lib\core\services\plant_condition_analyzer.dart:1013,unused_symbols,high,export missing
symbol,ConditionFactor,lib/core/services/plant_condition_analyzer.dart,1050,12†lib\core\services\plant_condition_analyzer.dart:1050,unused_symbols,high,export missing
symbol,PlantConditionAnalysisException,lib/core/services/plant_condition_analyzer.dart,1076,12†lib\core\services\plant_condition_analyzer.dart:1076,unused_symbols,high,export missing
symbol,maturityDays,lib/core/services/plant_lifecycle_service.dart,10,12†lib\core\services\plant_lifecycle_service.dart:10,unused_symbols,high,export missing
symbol,germinationMap,lib/core/services/plant_lifecycle_service.dart,31,12†lib\core\services\plant_lifecycle_service.dart:31,unused_symbols,high,export missing
symbol,getSeasonalThresholds,lib/core/services/thermal_theme_service.dart,33,12†lib\core\services\thermal_theme_service.dart:33,unused_symbols,high,export missing
symbol,calculateThermalIntensity,lib/core/services/thermal_theme_service.dart,64,12†lib\core\services\thermal_theme_service.dart:64,unused_symbols,high,export missing
symbol,ThermalThresholds,lib/core/services/thermal_theme_service.dart,194,12†lib\core\services\thermal_theme_service.dart:194,unused_symbols,high,export missing
symbol,tomorrowWeather,lib/core/services/weather_alert_service.dart,25,12†lib\core\services\weather_alert_service.dart:25,unused_symbols,high,export missing
symbol,morePlants,lib/core/services/weather_alert_service.dart,153,12†lib\core\services\weather_alert_service.dart:153,unused_symbols,high,export missing
symbol,WeatherConditions,lib/core/services/weather_alert_service.dart,183,12†lib\core\services\weather_alert_service.dart:183,unused_symbols,high,export missing
symbol,futurePrecip,lib/core/services/weather_impact_analyzer.dart,313,12†lib\core\services\weather_impact_analyzer.dart:313,unused_symbols,high,export missing
symbol,affectedRatio,lib/core/services/weather_impact_analyzer.dart,354,12†lib\core\services\weather_impact_analyzer.dart:354,unused_symbols,high,export missing
symbol,highWaterNeedsPlants,lib/core/services/weather_impact_analyzer.dart,458,12†lib\core\services\weather_impact_analyzer.dart:458,unused_symbols,high,export missing
symbol,WeatherImpactAnalysis,lib/core/services/weather_impact_analyzer.dart,782,12†lib\core\services\weather_impact_analyzer.dart:782,unused_symbols,high,export missing
symbol,WeatherAlertSeverity,lib/core/services/weather_impact_analyzer.dart,836,12†lib\core\services\weather_impact_analyzer.dart:836,unused_symbols,high,export missing
symbol,WeatherTrends,lib/core/services/weather_impact_analyzer.dart,844,12†lib\core\services\weather_impact_analyzer.dart:844,unused_symbols,high,export missing
symbol,WeatherRecommendation,lib/core/services/weather_impact_analyzer.dart,871,12†lib\core\services\weather_impact_analyzer.dart:871,unused_symbols,high,export missing
symbol,CalibrationMigration,lib/core/utils/calibration_migration.dart,4,12†lib\core\utils\calibration_migration.dart:4,unused_symbols,high,export missing
symbol,PlantingSeason,lib/core/utils/constants.dart,137,12†lib\core\utils\constants.dart:137,unused_symbols,medium,export missing
symbol,PlantCategory,lib/core/utils/constants.dart,148,12†lib\core\utils\constants.dart:148,unused_symbols,medium,export missing
symbol,DifficultyLevel,lib/core/utils/constants.dart,163,12†lib\core\utils\constants.dart:163,unused_symbols,medium,export missing
symbol,PlantingStatus,lib/core/utils/constants.dart,174,12†lib\core\utils\constants.dart:174,unused_symbols,medium,export missing
symbol,CareActionType,lib/core/utils/constants.dart,214,12†lib\core\utils\constants.dart:214,unused_symbols,medium,export missing
symbol,MeasurementUnit,lib/core/utils/constants.dart,269,12†lib\core\utils\constants.dart:269,unused_symbols,medium,export missing
symbol,WeatherDataType,lib/core/utils/constants.dart,302,12†lib\core\utils\constants.dart:302,unused_symbols,medium,export missing
symbol,daysFromMonday,lib/core/utils/date_utils.dart,73,12†lib\core\utils\date_utils.dart:73,unused_symbols,medium,export missing
symbol,startOfDay,lib/core/utils/date_utils.dart,74,12†lib\core\utils\date_utils.dart:74,unused_symbols,medium,export missing
symbol,daysToSunday,lib/core/utils/date_utils.dart,79,12†lib\core\utils\date_utils.dart:79,unused_symbols,medium,export missing
symbol,endOfDay,lib/core/utils/date_utils.dart,80,12†lib\core\utils\date_utils.dart:80,unused_symbols,medium,export missing
symbol,isSameDay,lib/core/utils/date_utils.dart,114,12†lib\core\utils\date_utils.dart:114,unused_symbols,medium,export missing
symbol,DateRange,lib/core/utils/date_utils.dart,291,12†lib\core\utils\date_utils.dart:291,unused_symbols,medium,export missing
symbol,loadedPositions,lib/core/utils/position_persistence.dart,17,12†lib\core\utils\position_persistence.dart:17,unused_symbols,medium,export missing
symbol,defaultPosition,lib/core/utils/position_persistence.dart,22,12†lib\core\utils\position_persistence.dart:22,unused_symbols,medium,export missing
symbol,loadedSizes,lib/core/utils/position_persistence.dart,128,12†lib\core\utils\position_persistence.dart:128,unused_symbols,medium,export missing
symbol,defaultSize,lib/core/utils/position_persistence.dart,132,12†lib\core\utils\position_persistence.dart:132,unused_symbols,medium,export missing
